,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_SUSDE_Ethereum,fluid-lending_USDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,fluid-lending_SUSDE_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_HYUSDC_Ethereum,euler-v2_USDC_Base,euler-v2_USDC_Ethereum,morpho-blue_IMF-USDS_Ethereum,morpho-blue_BBQDAI_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_USDE_Ethereum,morpho-blue_USDC_Ethereum,aave-v2_USDT_Polygon,aave-v2_USDT.E_Avalanche,morpho-aave_USDC_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_APRUSDC_Base,euler-v2_SUSDS_Ethereum,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_RE7USDCP_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,morpho-blue_MJUSDC_Base,morpho-blue_USDC_Base,morpho-blue_AUSDC_Base,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_LUMENUSDC_Base
2024-12-28,11.96008,0.0,7.60096,0.0,0.0,10.01395,12.62946,0.0,0.0,17.48924,6.51765,11.95,5.58013,0.0,0.0,19.20367,14.24318,0.0,0.0,7.8441,15.81012,5.88581,4.93426,0.0,5.4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59863,0.0,14.63891,0.0,0.0,0.0,0.00134,0.51219,23.23798,9.51716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29383,33.69282,15.21626,0.0,0.0,0.0,0.0,8.79465,0.0
2024-12-29,12.01818,0.0,6.81821,0.0,0.0,9.92251,11.6791,0.0,0.0,16.8384,6.58046,11.85,7.26322,0.0,0.0,18.46335,12.48229,0.0,0.0,9.46398,16.99261,5.72358,5.03325,0.0,8.43677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59868,0.0,14.60647,0.0,0.0,0.0,0.00125,0.46973,20.2677,9.57255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78088,33.95597,15.17912,0.0,0.0,0.0,0.0,8.77335,0.0
2024-12-30,12.04387,0.0,7.78914,0.0,0.0,9.18647,13.24826,0.0,0.0,16.54202,6.81106,10.93,7.05184,0.0,0.0,16.97966,16.60652,0.0,0.0,9.46947,15.12196,7.30033,5.06899,0.0,7.00473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81988,0.0,15.90781,0.0,0.0,0.0,0.00149,0.45838,28.12194,8.68085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2234,33.93756,3.97073,0.0,0.0,0.0,0.0,8.7931,0.0
2024-12-31,12.09662,0.0,7.41604,0.0,0.0,9.16578,14.47727,0.0,0.0,15.45902,7.12855,12.3,6.16469,0.0,0.0,16.80432,18.24194,0.0,0.0,9.20719,13.76302,5.72676,5.36896,0.0,6.16826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81996,0.0,15.63118,0.0,0.0,0.0,0.00139,0.47393,28.4859,8.67492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77416,27.99135,3.97073,0.0,0.0,0.0,0.0,8.7931,0.0
2025-01-01,12.11525,0.0,6.08619,0.0,0.0,10.00571,13.83429,0.0,0.0,16.34891,6.94865,12.04,6.43184,0.0,0.0,14.67459,17.36065,0.0,0.0,9.16343,14.1582,5.56121,5.31737,0.0,6.35709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82003,0.0,15.33535,0.0,0.0,0.0,0.00133,0.48231,33.32342,8.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.60792,27.02735,3.97073,0.0,0.0,0.0,0.0,8.7931,0.0
2025-01-02,11.10897,0.0,6.76524,0.0,0.0,9.08394,12.70638,0.0,0.0,17.83395,4.01788,12.6,10.20401,0.0,0.0,16.72434,15.81849,0.0,0.0,9.17496,16.00263,5.41889,5.64299,0.0,11.63444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8201,0.0,15.51862,0.0,0.0,0.0,0.00231,0.48527,28.3182,8.6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58022,27.75409,10.31098,0.0,0.0,0.0,0.0,8.38619,0.0
2025-01-03,11.12732,0.0,7.80485,0.0,0.0,9.06658,13.27602,0.0,0.0,13.91853,2.3003,12.95,4.50917,0.0,0.0,18.8992,20.26278,0.0,0.0,8.62209,15.12762,7.97082,5.74669,0.0,5.84207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82018,0.0,15.87734,0.0,0.0,0.0,0.00375,0.55517,25.66285,8.65724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48081,34.77091,10.92432,0.0,0.0,0.0,0.0,8.40874,0.0
2025-01-04,11.12982,0.0,7.73115,0.0,0.0,8.84268,13.55088,0.0,0.0,13.24217,7.28614,13.45,10.33287,0.0,0.0,13.07211,14.58209,0.0,0.0,8.41643,12.55568,12.40013,5.76258,0.0,7.8685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82025,0.0,16.05878,0.0,0.0,0.0,0.00528,0.55462,26.61403,8.65137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4142,107.01223,12.92398,0.0,0.0,0.0,0.0,3.35398,0.0
2025-01-05,11.10739,0.0,7.46655,0.0,0.0,8.72169,15.50988,0.0,0.0,14.55497,7.24028,12.88,13.37992,0.0,0.0,13.82963,14.952,0.0,0.0,7.25454,13.29218,10.60676,5.83844,0.0,13.16854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82032,0.0,29.53348,0.0,0.0,0.0,0.00466,0.57595,26.6144,7.5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43288,95.58254,12.99724,0.0,0.0,0.0,0.0,3.44735,0.0
2025-01-06,11.1002,0.0,7.71516,0.0,0.0,9.07242,14.47113,0.0,0.0,15.95744,7.14598,13.57,12.2616,0.0,0.0,14.43389,13.22227,0.0,0.0,6.92536,13.68162,5.68315,6.04762,0.0,9.09826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82112,0.0,35.78711,0.0,0.0,0.0,0.01482,0.63845,29.42256,7.47127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95562,100.54762,13.03094,0.0,0.0,0.0,0.0,3.49123,0.0
2025-01-07,11.14644,0.0,18.2921,0.0,0.0,8.54004,13.14936,0.0,0.0,14.76818,6.53904,12.69,9.01387,0.0,0.0,14.48637,14.41391,0.0,0.0,6.84179,13.4463,6.72049,6.75985,0.0,10.07709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82119,0.0,15.3479,0.0,0.0,0.0,0.00593,0.5489,37.27437,7.39483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7962,68.02157,17.40905,0.0,0.0,0.0,0.0,12.93557,0.0
2025-01-08,11.19504,0.0,8.88274,0.0,0.0,8.5627,13.36491,0.0,0.0,14.02484,6.89712,13.03,10.40356,0.0,0.0,12.87434,12.22968,0.0,0.0,6.33023,12.73459,3.74604,5.79129,0.0,10.42133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82127,0.0,18.32077,0.0,0.0,0.0,0.00516,0.54958,37.44076,7.31912,0.0,0.0,0.0,0.0,0.0,0.6811,0.0,0.0,0.0,0.0,0.0,0.0,5.36781,64.78513,14.93439,0.0,0.0,0.0,0.0,12.75669,0.0
2025-01-09,12.71388,0.0,7.68092,0.0,0.0,8.27664,13.15215,0.0,0.0,11.06046,6.87364,13.72,9.3381,0.0,0.0,10.65493,11.46501,0.0,0.0,5.2524,12.79309,6.02683,7.49898,0.0,8.09461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7511,0.0,15.525,0.0,0.0,0.0,0.00911,0.54281,30.83138,7.24448,0.0,0.0,0.0,0.0,0.0,3.09196,0.0,0.0,0.0,0.0,0.0,0.2847,9.00543,63.49015,8.19804,0.0,0.0,0.0,0.0,12.67067,0.0
2025-01-10,12.77498,0.0,7.34142,0.0,0.0,8.2588,12.5753,0.0,0.0,60.66439,7.19825,13.04,5.8685,0.0,0.0,9.03506,10.62013,0.0,0.0,4.3174,8.87566,5.99003,8.28842,0.0,6.17199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.70577,0.0,14.43866,0.0,0.0,0.0,0.0093,0.58231,35.23917,2.91939,0.0,0.0,0.0,0.0,0.0,1.25921,0.0,0.0,0.0,0.0,0.0,0.0,10.45242,55.88103,9.57613,0.0,0.0,0.0,0.0,12.39537,0.0
2025-01-11,12.75076,0.0,7.1728,0.0,0.0,8.24229,12.66075,0.0,0.0,12.99378,6.68167,12.66,5.06886,0.0,0.0,11.90055,12.38326,0.0,0.0,4.2083,9.40495,7.17013,8.95624,0.0,5.07992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.04321,0.0,14.51651,0.0,0.0,0.0,0.00547,0.55052,35.52032,3.16832,0.0,0.0,0.0,0.0,0.0,2.87841,0.0,0.0,0.0,0.0,0.0,0.0,8.56736,49.71418,10.12407,0.0,0.0,0.0,0.0,11.7735,0.0
2025-01-12,12.78118,0.0,6.87464,0.0,0.0,8.13099,11.01256,0.0,0.0,14.85319,6.76268,13.36,7.01178,0.0,0.0,11.49254,10.38241,0.0,0.0,4.11519,10.88954,7.15549,7.21359,0.0,6.85438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48759,0.0,12.08547,0.0,0.0,0.0,0.00462,0.55193,35.56669,3.0356,0.0,0.0,0.0,0.0,0.0,1.19978,0.0,0.0,0.0,0.0,0.0,0.0,8.81527,48.61855,9.98494,0.0,0.0,0.0,0.0,11.77536,0.0
2025-01-13,12.93126,0.0,6.78902,0.0,0.0,7.93647,11.24336,0.0,0.0,16.01156,10.43725,14.28,10.75615,0.0,0.0,13.67048,12.80853,0.0,0.0,3.84407,11.62025,8.18592,5.92799,0.0,8.95776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.50101,0.0,13.79293,0.0,0.0,0.0,0.00473,0.5582,26.59666,6.79941,0.0,0.0,0.0,0.0,0.0,0.46812,0.0,0.0,0.0,0.0,0.0,0.0,8.22303,38.62096,10.54482,0.0,0.0,0.0,0.0,7.49785,0.0
2025-01-14,12.92124,0.0,6.6447,0.0,0.0,7.61419,11.07348,0.0,0.0,13.46764,7.2152,11.09,8.91055,0.0,0.0,13.21461,13.06776,0.0,0.0,3.74857,11.03479,6.12824,5.58532,0.0,8.78889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88922,0.0,12.80332,0.0,0.0,0.0,0.00522,0.5329,24.17385,6.82302,0.0,0.0,0.0,0.0,0.0,8.37368,0.0,0.0,0.0,0.0,0.0,0.0,11.0427,39.40881,10.12014,0.0,0.0,0.0,0.0,5.05519,0.0
2025-01-15,12.88041,0.0,6.78495,0.0,3.53838,8.27206,9.84705,0.0,0.0,28.54287,7.82155,11.51,14.35083,0.0,0.0,12.94024,13.20627,0.0,0.0,3.34549,12.46207,7.12692,5.64816,0.0,12.76906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46707,0.0,13.1226,0.0,0.0,0.0,0.01434,0.5878,20.60343,6.81603,0.0,0.0,0.0,0.0,0.0,2.80837,0.0,0.0,0.0,0.0,0.0,0.0,7.62545,52.02034,10.15414,0.0,0.0,0.0,0.0,5.62478,0.0
2025-01-16,12.81306,0.0,6.93877,0.0,2.97572,7.83896,12.35335,0.0,0.0,19.89144,6.79275,11.21,7.48828,0.0,0.0,13.88776,13.73711,0.0,0.0,2.96567,11.67264,6.13663,5.53781,0.0,7.46629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03768,0.0,23.58428,0.0,0.0,0.0,0.00902,0.61517,19.24204,6.80906,0.0,0.0,0.0,0.0,0.0,2.8638,0.0,0.0,0.0,0.0,0.0,0.0,7.5568,49.72716,11.76935,0.0,0.0,0.0,0.0,5.65711,0.0
2025-01-17,9.40214,0.0,7.10533,0.0,4.12932,8.52139,10.66093,0.0,0.0,17.72477,6.50944,9.38,7.20082,0.0,0.0,11.63453,11.25091,0.0,0.0,2.7904,10.34363,7.44625,5.83126,0.0,7.06567,18.85012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05235,0.0,13.09414,0.0,0.0,0.0,0.01349,0.64578,20.10617,11.19659,0.0,0.0,0.0,0.0,0.0,2.4435,0.0,0.0,0.0,0.0,0.0,0.0,6.54515,60.26996,9.51279,0.0,0.0,0.0,0.0,6.50924,0.0
2025-01-18,9.41288,0.0,6.33449,0.0,5.02935,8.50128,11.26098,0.0,0.0,17.67344,2.59142,8.47,10.42538,0.0,0.0,12.40148,12.18192,0.0,0.0,2.77372,12.25884,8.08671,8.53033,0.0,10.35282,19.86979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05416,0.0,13.34388,0.0,0.0,0.0,0.00339,0.54932,25.03959,8.06042,0.0,0.0,0.0,0.0,0.0,2.4851,0.0,0.0,0.0,0.0,0.0,0.0,8.11036,37.82257,17.01743,0.0,0.0,0.0,0.0,8.18997,0.0
2025-01-19,9.41345,0.0,6.50666,0.0,8.0007,9.24035,11.65821,0.0,0.0,20.34752,2.59142,8.91,11.42775,0.0,0.0,14.85734,13.845,0.0,0.0,2.79296,15.37505,6.314,9.80786,0.0,8.05392,29.11608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05596,0.0,14.23471,0.0,0.0,0.0,0.00352,0.41941,5.6675,8.11253,0.0,0.0,0.0,0.0,0.0,2.48619,0.0,0.0,0.0,0.0,0.0,0.0,11.13682,26.38086,16.68637,0.0,0.0,0.0,0.0,7.59965,0.0
2025-01-20,9.41895,0.0,6.97818,0.0,7.01,8.85182,11.80676,0.0,0.0,13.52424,2.90812,8.95,9.69834,0.0,0.0,12.18552,12.11877,0.0,0.0,2.69669,11.81256,5.79158,5.962,0.0,9.63352,12.42668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05776,0.0,15.71886,0.0,0.0,0.0,0.00326,0.44168,6.72143,8.16509,0.0,0.0,0.0,0.0,0.0,2.48727,0.0,0.0,0.0,0.0,0.0,0.0,12.32261,102.39875,14.13837,0.0,0.0,0.0,0.0,8.3835,0.0
2025-01-21,9.41984,0.0,7.12073,0.0,4.91396,8.58664,11.62799,0.0,0.0,9.2059,3.19457,10.6,9.36364,0.0,0.0,9.46146,9.59698,0.0,0.0,2.65354,9.38276,6.75456,7.12763,0.0,9.26924,8.97856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05956,0.0,16.80221,0.0,0.0,0.0,0.01271,0.48566,4.08099,8.21588,0.0,0.0,0.0,0.0,0.0,2.51878,0.0,0.0,0.0,0.0,0.0,0.0,6.9132,104.19005,12.19632,0.0,0.0,0.0,0.0,8.40215,0.0
2025-01-22,9.4064,0.0,7.57672,0.0,5.67169,7.86393,11.26993,0.0,0.0,12.86777,3.10514,9.78,7.80923,0.0,0.0,12.76904,12.57655,0.0,0.0,2.98084,12.68114,7.82114,7.33842,0.0,7.77287,13.21523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05103,0.0,18.05819,0.0,0.0,0.0,0.0042,0.5346,4.1596,8.27156,0.0,0.0,0.0,0.0,0.0,2.51988,0.0,0.0,0.0,0.0,0.0,0.0,9.97227,92.19669,12.52349,0.0,0.0,0.0,0.0,8.41124,0.0
2025-01-23,14.76511,0.0,6.72921,0.0,5.67807,7.43024,11.63608,0.0,0.0,23.99418,3.17925,10.14,7.96189,0.0,0.0,9.87776,10.17677,0.0,0.0,2.72514,9.62238,9.35452,5.47358,0.0,7.88469,28.62556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05168,0.0,14.28342,0.0,0.0,0.0,0.00877,0.5616,4.14232,8.32547,0.0,0.0,0.0,0.0,0.0,2.52099,0.0,0.0,0.0,0.0,0.0,0.0,4.6003,130.53684,10.74471,0.0,0.0,0.0,0.0,7.32083,0.0
2025-01-24,14.75586,0.0,6.85605,0.0,10.13556,7.1385,13.51907,0.0,0.0,15.00169,4.10757,9.35,13.20022,0.0,0.0,13.18994,12.91833,0.0,0.0,2.71767,12.73986,19.44699,4.98964,0.0,13.43871,13.99686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48203,0.0,0.0,0.0,0.00709,0.6361,4.37488,11.81768,0.0,0.0,0.0,0.0,0.0,2.52209,0.0,0.0,0.0,0.0,0.0,0.0,9.59255,130.56761,11.31689,0.0,0.0,0.0,0.0,7.38024,0.0
2025-01-25,14.72233,0.0,6.56326,0.0,9.2633,6.92615,12.81046,0.0,0.0,16.58311,3.80859,8.84,11.05875,0.0,0.0,14.54346,13.47077,0.0,0.0,2.69687,12.58019,11.08936,6.44492,0.0,10.93504,16.61629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21329,0.0,14.78723,0.0,0.0,0.0,0.00391,0.62195,4.3886,11.17991,0.0,0.0,0.0,0.0,0.0,1.71358,0.0,0.0,0.0,0.0,0.0,0.0,9.91334,110.55224,7.79894,0.0,0.0,0.0,0.0,7.97515,0.0
2025-01-26,14.71928,0.0,6.62548,0.0,9.15157,6.78294,12.89365,0.0,0.0,13.37554,3.74492,8.2,10.97232,0.0,0.0,13.13329,12.52073,0.0,0.0,2.43553,12.12667,12.35377,6.67566,0.0,11.08557,13.07793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22162,0.0,14.87271,0.0,0.0,0.0,0.00467,0.64268,4.3814,11.32389,0.0,0.0,0.0,0.0,0.0,1.74112,0.0,0.0,0.0,0.0,0.0,0.0,10.99786,78.72435,10.03246,0.0,0.0,0.0,0.0,7.98794,0.0
2025-01-27,14.78006,0.0,8.95123,0.0,13.80044,6.64822,17.51137,0.0,0.0,13.49564,3.88653,9.46,10.63997,0.0,0.0,12.72401,12.23813,0.0,0.0,2.17633,11.59381,11.93768,6.75802,0.0,10.19886,13.32174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22371,0.0,19.39276,0.0,0.0,0.0,0.00228,0.65781,4.43946,11.42901,0.0,0.0,0.0,0.0,0.0,2.43784,0.0,0.0,0.0,0.0,0.0,0.0,10.57019,93.7849,11.35736,0.0,0.0,0.0,0.0,13.32157,0.0
2025-01-28,14.53609,0.0,6.49021,0.0,9.68792,6.46669,14.00281,0.0,0.0,13.66439,3.93017,10.28,11.5465,0.0,0.0,15.1265,14.5271,0.0,0.0,2.10509,12.49739,13.0091,6.75298,0.0,11.48157,12.47455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2258,0.0,17.43331,0.0,0.0,0.0,0.0021,0.63129,4.47657,11.51248,0.0,0.0,0.0,0.0,0.0,2.4389,0.0,0.0,0.0,0.0,0.0,0.0,11.14267,90.26461,13.6867,0.0,0.0,0.0,0.0,8.93534,0.0
2025-01-29,14.39161,0.0,6.38666,0.0,9.4816,6.42766,13.68862,0.0,0.0,13.5096,3.99886,11.3,12.22813,0.0,0.0,14.01582,13.35999,0.0,0.0,1.88668,11.77652,10.67322,4.63758,0.0,12.6785,13.02873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22789,0.0,14.00379,0.0,0.0,0.0,0.0049,0.68421,4.50184,11.80279,0.0,0.0,0.0,0.0,0.0,3.01734,0.0,0.0,0.0,0.0,0.0,0.0,11.63172,33.03059,12.55861,0.0,0.0,0.0,0.0,9.0429,0.0
2025-01-30,11.80945,0.0,6.06483,0.0,9.51926,6.49592,13.59496,0.0,0.0,17.85669,4.32538,10.95,11.23488,0.0,0.0,13.91617,13.31955,0.0,0.0,1.66291,12.73214,10.17288,4.72214,0.0,11.35471,18.2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3087,0.0,14.45481,0.0,0.0,0.0,0.00847,0.70825,4.40848,11.75894,0.0,0.0,0.0,0.0,0.0,3.01874,0.0,0.0,0.0,0.0,0.0,0.0,10.18644,21.17507,15.70645,0.0,0.0,0.0,0.0,9.3307,0.0
2025-01-31,11.79589,0.0,5.59762,0.0,8.0585,6.07688,17.54763,0.0,0.0,14.09444,4.16027,9.65,11.05604,0.0,0.0,13.61502,13.09624,0.0,0.0,1.49869,12.37936,14.94823,4.26057,0.0,11.13939,13.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.01275,0.0,21.39575,0.0,0.0,0.0,0.00325,0.68238,4.41491,10.5494,0.0,0.0,0.0,0.0,0.0,7.63383,0.0,0.0,0.0,0.0,0.0,0.0,8.49092,29.11122,14.35401,0.0,0.0,0.0,0.0,9.42901,0.0
2025-02-01,11.84035,0.0,5.62673,0.0,7.36951,5.97805,15.57396,0.0,0.0,16.40069,4.27296,9.2,10.08249,0.0,0.0,15.4806,14.72006,0.0,0.0,1.48297,13.16077,10.57712,4.60998,0.0,10.02769,15.89525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57572,0.0,29.31663,0.0,0.0,0.0,0.00424,0.70089,4.37884,10.35717,0.0,0.0,0.0,0.0,0.0,4.44448,0.0,0.0,0.0,0.0,0.0,0.0,10.17267,29.99834,9.37886,0.0,0.0,0.0,0.0,9.90729,0.0
2025-02-02,11.78846,0.0,5.79945,0.0,7.09005,5.97205,14.56144,0.0,0.0,20.45766,4.29442,8.83,8.75175,0.0,0.0,12.9614,12.33618,0.0,0.0,1.43578,11.16878,12.36443,4.75889,0.0,8.93266,29.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57775,0.0,27.92894,0.0,0.0,0.0,0.00502,0.6136,4.13261,10.00951,0.0,0.0,0.0,0.0,0.0,4.45402,0.0,0.0,0.0,0.0,0.0,0.0,9.23656,16.3928,10.82934,0.0,0.0,0.0,0.0,5.74004,0.0
2025-02-03,11.99973,0.0,6.93445,0.0,7.39521,4.73504,13.26928,0.0,0.0,12.03356,4.28299,10.6,8.62334,0.0,0.0,11.92401,11.39887,0.0,0.0,1.13673,9.36394,26.50278,4.2988,0.0,8.63944,11.45172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57978,0.0,15.55462,0.0,0.0,0.0,0.01478,0.63887,4.84312,10.16002,0.0,0.0,0.0,0.0,0.0,3.58959,0.0,0.0,0.0,0.0,0.0,0.0,8.52477,61.74747,17.2548,0.0,0.0,0.0,0.0,3.63259,0.0
2025-02-04,12.04495,0.0,6.65618,0.0,7.02345,4.79249,13.74976,0.0,0.0,13.38295,5.38084,8.87,6.70144,0.0,0.0,15.89499,17.03652,0.0,0.0,1.04304,12.90889,10.70566,4.53667,0.0,6.5945,12.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58181,0.0,14.26776,0.0,0.0,0.0,0.01486,0.6376,4.83214,9.90689,0.0,0.0,0.0,0.0,0.0,3.59698,0.0,0.0,0.0,0.0,0.0,0.0,8.24583,48.49995,15.0588,0.0,0.0,0.0,0.0,3.65095,0.0
2025-02-05,12.21159,0.0,6.41252,0.0,7.05444,4.88968,13.19116,0.0,0.0,13.36131,5.87562,8.77,7.03265,0.0,0.0,13.14404,12.437,0.0,0.0,1.01367,9.4015,10.74908,4.48709,0.0,6.77775,13.23494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58384,0.0,14.05961,0.0,0.0,0.0,0.01155,0.63132,4.87148,9.98814,0.0,0.0,0.0,0.0,0.0,3.6044,0.0,0.0,0.0,0.0,0.0,0.0,25.32914,8.42456,14.30303,0.0,0.0,0.0,0.0,3.65999,0.0
2025-02-06,6.86303,0.0,6.18477,0.0,7.17113,4.79089,11.28569,0.0,0.0,16.70051,5.79183,9.31,6.86613,0.0,0.0,11.86868,11.15503,0.0,0.0,0.96639,9.30375,9.66266,4.44534,0.0,6.80203,19.52289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73002,0.0,13.56742,0.0,0.0,0.0,0.01117,0.64637,5.50153,4.64488,0.0,0.0,0.0,0.0,0.0,3.61183,0.0,0.0,0.0,0.0,0.0,0.0,7.62297,8.44975,8.17629,0.0,0.0,0.0,0.0,3.66233,0.0
2025-02-07,6.91009,0.0,6.08473,0.0,5.85729,4.96097,10.98264,0.0,0.0,11.84823,5.31304,8.36,6.75395,0.0,0.0,11.21937,10.74845,0.0,0.0,0.97627,8.63125,9.06037,4.44493,0.0,6.70231,11.10394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73207,0.0,12.79344,0.0,0.0,0.0,0.00615,0.63633,5.48135,5.34608,0.0,0.0,0.0,0.0,0.0004,2.32487,0.0,0.0,0.0,0.0,0.0,0.7812,17.97244,8.44129,10.83419,0.0,0.0,0.0,0.0,3.66128,0.0
2025-02-08,7.00731,0.0,5.44472,0.0,6.38744,4.7255,11.6032,0.0,0.0,12.59464,5.51198,8.37,7.13407,0.0,0.0,12.33101,11.77412,0.0,0.0,0.29784,9.18115,9.06713,4.47256,0.0,6.98551,11.29607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73412,0.0,12.60136,0.0,0.0,0.0,0.00265,0.61378,5.50173,5.04836,0.0,0.0,0.0,0.0,0.0004,2.32586,0.0,0.0,0.0,0.0,0.0,0.78142,7.15303,8.37518,8.8179,0.0,0.0,0.0,0.0,3.65443,0.0
